user_id,first_name,last_name,email,phone_number,signup_date,city
U23162,Caridad,Amor,amor303@aol.com,+34 981606856,2024-07-21,Málaga
U44147,Priscila,Pareja,pareja19@gmail.com,+34 983 005 057,2020-07-24,Sevilla
U35554,Amanda,Andrés,andrés100@outlook.com,+34925551036,2022-08-28,Bilbao
U85389,Pastor,Goñi,goñi946@hotmail.com,+34 981133531,2020-05-23,Zaragoza
U58135,Américo,Valencia,valencia322@gmail.com,+34975 70 01 41,2021-09-01,Valencia
U69436,Domitila,Osorio,osorio206@yahoo.com,+34821118585,2024-09-20,Valencia
U24847,Paulino,Parejo,parejo655@gmail.com,+34 983371842,2021-05-16,Valencia
U48904,Adelardo,Cabanillas,cabanillas166@outlook.com,+34 844499287,2021-09-11,Valencia
U28635,Basilio,Diéguez,diéguez691@yahoo.com,+34 983 52 63 60,2020-05-05,Málaga
U29186,José Manuel,Barriga,barriga691@yahoo.com,+34 887 768 879,2020-08-23,Málaga
U32309,Venceslás,Marquez,marquez611@gmail.com,+34932778065,2020-03-30,Bilbao
U72268,Evita,Ropero,ropero618@yahoo.com,+34857 306 265,2023-11-02,Zaragoza
U97220,Alba,Ugarte,ugarte974@outlook.com,+34943 199 380,2023-05-19,Madrid
U87094,Arcelia,Carrillo,carrillo306@aol.com,+34921 71 59 19,2020-08-25,Zaragoza
U47530,Sonia,Gisbert,gisbert246@outlook.com,+34828 622 294,2020-09-07,Zaragoza
U50968,Magdalena,Esteve,esteve517@yahoo.com,+34876106416,2024-04-09,Valencia
U31291,Charo,Llanos,llanos631@outlook.com,+34 737 26 63 89,2021-06-03,Málaga
U84225,Ainara,Pol,pol83@outlook.com,+34883 86 36 81,2023-09-08,Valencia
U78937,Salvador,Domínguez,domínguez444@yahoo.com,+34 985 56 50 42,2021-07-07,Bilbao
U75329,Otilia,Alemán,alemán741@outlook.com,+34748 208 688,2024-06-20,Zaragoza
U92331,Plácido,Cadenas,cadenas145@aol.com,+34875348939,2024-09-09,Valencia
U86527,Duilio,Chamorro,chamorro795@hotmail.com,+34 900501533,2023-07-30,Sevilla
U61651,Tristán,Leon,leon327@outlook.com,+34947 33 93 74,2024-07-10,Zaragoza
U21797,Reyes,Pina,pina245@outlook.com,+34971944376,2024-08-22,Valencia
U74472,Jacinto,Cifuentes,cifuentes357@yahoo.com,+34807252712,2020-10-11,Madrid
U85062,Lara,Llabrés,llabrés534@outlook.com,+34 873 999 059,2020-07-23,Madrid
U76503,Anselma,Bayo,bayo529@hotmail.com,+34845458057,2023-04-23,Bilbao
U63795,Calixta,Luís,luís761@outlook.com,+34887 81 49 41,2023-07-22,Bilbao
U25839,Emilia,Hernando,hernando647@gmail.com,+34721 91 68 34,2024-09-11,Málaga
U62264,Cleto,Rodriguez,rodriguez277@gmail.com,+34 947314889,2023-05-22,Barcelona
U65860,Natalia,Pons,pons992@outlook.com,+34 881868679,2023-08-24,Barcelona
U24602,Reinaldo,Olmo,olmo752@hotmail.com,+34 974 40 02 88,2023-08-30,Málaga
U50407,Toribio,Cases,cases745@outlook.com,+34 977932565,2023-09-28,Barcelona
U34543,Margarita,Tamarit,tamarit273@outlook.com,+34882 880 830,2022-01-23,Barcelona
U94677,Isabel,Carmona,carmona527@gmail.com,+34 872 24 78 26,2025-01-22,Sevilla
U34455,Eliseo,Alegria,alegria639@gmail.com,+34 841 481 407,2023-12-25,Bilbao
U90722,Rosaura,Soto,soto275@hotmail.com,+34 803 69 18 39,2024-01-14,Zaragoza
U89697,Cristian,Marti,marti901@outlook.com,+34 920 756 169,2020-05-12,Madrid
U95619,Vicenta,Ponce,ponce827@gmail.com,+34 714 06 21 90,2023-04-07,Madrid
U38638,Heraclio,Perea,perea519@yahoo.com,+34972823311,2022-03-09,Barcelona
U49968,Faustino,Hernando,hernando171@aol.com,+34865 525 588,2023-08-22,Bilbao
U30055,Albano,Cárdenas,cárdenas21@aol.com,+34875 07 24 49,2021-08-22,Madrid
U18195,Federico,Baró,baró376@yahoo.com,+34948 35 43 60,2021-11-06,Sevilla
U87927,Saturnina,Gracia,gracia669@outlook.com,+34815 10 42 02,2020-04-20,Sevilla
U67293,Araceli,Reyes,reyes520@aol.com,+34984498797,2020-06-07,Bilbao
U32915,Loreto,Ballester,ballester77@gmail.com,+34881 739 734,2023-01-17,Bilbao
U31628,Óscar,Ureña,ureña984@yahoo.com,+34 918 76 96 11,2024-04-03,Bilbao
U28945,Febe,Bayo,bayo280@outlook.com,+34 927 26 13 45,2024-02-15,Barcelona
U45526,Armando,España,españa432@gmail.com,+34985663223,2020-10-05,Málaga
U73057,Esteban,Acosta,acosta599@gmail.com,+34974 658 046,2021-12-25,Málaga
U87621,Berta,Rebollo,rebollo895@hotmail.com,+34921 62 70 68,2020-05-27,Zaragoza
U34234,Sabas,Ramirez,ramirez301@hotmail.com,+34 824 36 22 13,2022-05-31,Málaga
U32140,Iván,Ferrera,ferrera271@yahoo.com,+34 901 56 49 71,2021-12-09,Valencia
U67608,Osvaldo,Mir,mir836@aol.com,+34 926 596 617,2021-02-19,Madrid
U53415,María Ángeles,Rey,rey314@yahoo.com,+34 885 54 91 95,2022-06-10,Barcelona
U31288,Martina,Álamo,álamo996@yahoo.com,+34 806029281,2021-12-31,Sevilla
U73636,Esteban,Pellicer,pellicer353@hotmail.com,+34828842841,2021-11-04,Málaga
U62743,Gervasio,Palma,palma747@hotmail.com,+34973 917 844,2023-03-03,Zaragoza
U83383,Belen,Carrera,carrera971@gmail.com,+34 986576354,2023-12-31,Bilbao
U66948,Rosalva,Jerez,jerez907@gmail.com,+34841 46 51 08,2021-03-06,Bilbao
U36542,Eloísa,Valcárcel,valcárcel968@gmail.com,+34901458631,2022-04-08,Sevilla
U84879,Sandra,Coronado,coronado450@aol.com,+34 985293049,2024-05-31,Zaragoza
U81080,Edu,Daza,daza423@hotmail.com,+34927 62 67 51,2024-12-22,Bilbao
U93946,Petrona,Infante,infante223@aol.com,+34 987 576 116,2020-10-18,Madrid
U79784,Amarilis,Gallego,gallego436@hotmail.com,+34821 876 981,2022-05-03,Bilbao
U73126,Ramón,Roma,roma91@hotmail.com,+34942 25 36 38,2023-08-22,Barcelona
U31223,Rosaura,Uribe,uribe205@hotmail.com,+34 885 75 68 11,2024-05-15,Valencia
U50246,Eustaquio,Ugarte,ugarte871@aol.com,+34873915223,2024-04-03,Málaga
U69160,Eustaquio,Adadia,adadia822@yahoo.com,+34842 59 01 25,2022-03-06,Bilbao
U76416,Mónica,Jerez,jerez82@outlook.com,+34716509857,2023-06-05,Zaragoza
U98524,Benjamín,Garriga,garriga681@gmail.com,+34841439860,2023-07-20,Madrid
U17027,Sofía,Neira,neira478@outlook.com,+34941 743 089,2022-07-05,Málaga
U97663,José,Bellido,bellido630@yahoo.com,+34 975 950 899,2020-07-21,Madrid
U93974,Adolfo,Verdejo,verdejo720@yahoo.com,+34828 88 22 25,2023-07-29,Valencia
U31499,Pánfilo,Lloret,lloret601@aol.com,+34 823625098,2020-04-08,Zaragoza
U76809,Dominga,Cruz,cruz310@hotmail.com,+34 876268191,2020-05-19,Sevilla
U52143,Régulo,Molins,molins892@hotmail.com,+34 947 39 37 42,2023-04-25,Málaga
U77885,Florencio,Aller,aller661@aol.com,+34 901078002,2022-08-06,Sevilla
U36231,María Pilar,León,león400@gmail.com,+34 944128198,2022-09-25,Barcelona
U51488,Jose Luis,Varela,varela397@aol.com,+34 945 40 62 84,2021-01-03,Barcelona
U64126,Maxi,Artigas,artigas373@outlook.com,+34 944 737 455,2021-07-28,Zaragoza
U41247,Baudelio,Briones,briones836@yahoo.com,+34 977 501 297,2024-09-20,Sevilla
U70964,Elena,Huguet,huguet206@outlook.com,+34866 315 974,2024-09-12,Barcelona
U99133,Oriana,Valls,valls145@aol.com,+34800158933,2022-09-20,Zaragoza
U27204,Maristela,Casares,casares202@yahoo.com,+34902 83 30 78,2024-06-13,Zaragoza
U74514,Adelina,Soto,soto168@outlook.com,+34807420802,2020-10-31,Bilbao
U40104,Mateo,Alcalde,alcalde727@yahoo.com,+34 888 94 91 09,2021-06-16,Valencia
U24424,Artemio,Bernat,bernat386@gmail.com,+34 985554024,2024-04-08,Valencia
U18892,Maricela,Larrea,larrea413@hotmail.com,+34921 79 32 42,2020-06-14,Málaga
U22012,Eli,Castells,castells797@yahoo.com,+34963 63 54 15,2023-04-11,Madrid
U40520,Eric,Checa,checa699@hotmail.com,+34 849 42 14 49,2024-11-07,Sevilla
U93673,Rico,Valero,valero739@aol.com,+34 844 10 39 62,2024-10-10,Barcelona
U90569,Edelmiro,Menendez,menendez446@gmail.com,+34 882 97 14 31,2020-04-11,Valencia
U75981,Pancho,Blanch,blanch851@hotmail.com,+34980637724,2023-05-28,Barcelona
U14966,Alfredo,Carrillo,carrillo566@outlook.com,+34 871 595 248,2022-06-14,Zaragoza
U87861,Eliseo,Verdugo,verdugo261@aol.com,+34884603376,2022-01-07,Málaga
U92539,Amaya,Colom,colom784@gmail.com,+34 941 33 82 18,2021-07-29,Barcelona
U88732,Leire,Rebollo,rebollo487@outlook.com,+34981 172 383,2024-12-17,Valencia
U21313,Sancho,Cuervo,cuervo832@hotmail.com,+34949 34 84 50,2020-05-26,Zaragoza
U48947,Casandra,Sanchez,sanchez3@hotmail.com,+34 845287933,2023-09-21,Valencia
U70173,Lola,Nadal,nadal494@aol.com,+34 826485165,2020-10-06,Málaga
U12817,Javier,Palomares,palomares81@gmail.com,+34 800 752 631,2022-09-17,Madrid
U56619,Ciro,Salcedo,salcedo551@aol.com,+34947 15 94 42,2022-06-13,Zaragoza
U69572,Aureliano,Noguera,noguera663@outlook.com,+34 822 67 07 47,2023-03-08,Valencia
U37261,Íngrid,Puente,puente316@aol.com,+34 871 814 762,2020-04-23,Málaga
